,Objective Value
1188,1025803.4888466946
1189,960001.8275861611
1190,957596.6987374465
1191,1007983.6512687074
1192,1197425.5610999984
1193,1403149.0716404787
1194,1614296.0040006263
1195,1623423.4760513385
1196,1657037.8337751029
1197,1587508.104227775
1198,1398294.5765804402
1199,1214510.8851543297
1200,1107900.664857179
1201,1030282.25462676
1202,1032240.2865279204
1203,1054156.033609765
1204,1068584.0334759273
1205,1075032.5027593337
1206,1131669.8827488506
1207,1142942.5638107704
1208,1070188.443105055
1209,966038.5849259784
1210,956631.761885739
1211,918375.4971822697
1212,772981.820325924
1213,683186.2068340568
1214,692698.8227416151
1215,758502.6392924417
1216,966956.7669632003
1217,1283949.5742265175
1218,1599209.375692448
1219,1674509.3945485218
1220,1657557.065461325
1221,1623084.9793208267
1222,1443345.6726735397
1223,1292676.7918415805
1224,1193851.8453334346
1225,1152543.8418416395
1226,1149926.2603022566
1227,1181946.7613497726
1228,1343686.4711125505
1229,1767828.3405918158
1230,2014573.3221818584
1231,2040564.2405498205
1232,1948333.4020102862
1233,1799517.19584759
1234,1641013.569163089
1235,1497500.2725570726
1236,1441234.3254941548
1237,1459330.0398739136
1238,1491376.082056463
1239,1524820.0640787163
1240,1661171.1346519678
1241,1843376.992918331
1242,2038810.2276483248
1243,2063294.73312915
1244,2004253.8044709514
1245,1830588.3777163266
1246,1604903.7517147185
1247,1525997.1074918013
1248,1436082.9461608422
1249,1393131.534823303
1250,1410463.2926646066
1251,1465325.6059026655
1252,1583258.9330330512
1253,1924812.6575852362
1254,2124689.4297570633
1255,2100489.081551324
1256,1940848.8157976104
1257,1842781.963591747
1258,1727904.29355064
1259,1609908.9571584647
1260,1565722.321831283
1261,1608029.5148608936
1262,1665477.9427675477
1263,1733899.4999072556
1264,1824052.1866378216
1265,2001135.209829548
1266,2136978.4395447243
1267,2160547.3034951026
1268,2143342.932175355
1269,1988727.0020719513
1270,1749727.6606958357
1271,1619580.8643962257
1272,1540312.6810430628
1273,1503427.2420363962
1274,1499887.922829373
1275,1584533.688130117
1276,1710941.7034198614
1277,2122419.5159278107
1278,2336538.462341662
1279,2238784.495250429
1280,2022703.2131818067
1281,1815605.571778063
1282,1750968.608333348
1283,1685913.1409103693
1284,1654019.2286026261
1285,1644673.8106609054
1286,1711922.612057433
1287,1810507.0594628293
1288,1930465.5811534915
1289,2135676.8551034317
1290,2287918.55581579
