,Objective Value
1167,1224683.1218509711
1168,1411717.6322111557
1169,1616213.668040714
1170,1828277.6510217553
1171,1845641.692455176
1172,1808543.2579625521
1173,1674685.6201255822
1174,1494074.1975965456
1175,1357883.9067704647
1176,1253511.060945701
1177,1202663.8930915797
1178,1153529.169207413
1179,1194256.6436501865
1180,1215216.547160542
1181,1297895.16490124
1182,1448637.893024565
1183,1482122.0354668992
1184,1406062.858671815
1185,1249501.9527073214
1186,1137145.569152198
1187,1116638.4860404253
1188,1027982.6281968313
1189,961394.2399606933
1190,960415.6273797272
1191,1010983.0841376386
1192,1201544.1506992173
1193,1404480.89660218
1194,1614258.5933544103
1195,1623665.7797256669
1196,1657070.285465513
1197,1587582.4384148098
1198,1398516.8627902798
1199,1213785.2364125396
1200,1107710.059052719
1201,1030156.5004677883
1202,1032130.891873384
1203,1054050.0096163955
1204,1068475.7317562252
1205,1074936.242328913
1206,1131617.5218782376
1207,1144352.722419631
1208,1074976.361622697
1209,966038.5849259784
1210,956631.761885739
1211,918375.4978925782
1212,772981.820325924
1213,683158.7719530215
1214,692691.1515230568
1215,758502.6392924417
1216,970658.2256201027
1217,1286044.2454515474
1218,1599177.0270976904
1219,1674553.4829271045
1220,1657563.085174158
1221,1623094.5227821085
1222,1443408.3549164631
1223,1292689.0960962058
1224,1193675.658505078
1225,1152543.8418416395
1226,1149926.2603022566
1227,1181946.7613497726
1228,1343686.4710156985
1229,1766493.418203824
1230,2002366.732688249
1231,2036586.2714973118
1232,1948391.3658299728
1233,1799685.0386875756
1234,1644938.4221933288
1235,1498326.9671567313
1236,1443220.5444735382
1237,1459826.933931656
1238,1490449.3903384618
1239,1527758.365511721
1240,1663173.5397361324
1241,1843621.7444460045
1242,2042248.3099837373
1243,2067324.3332286335
1244,2007011.1858539968
1245,1832004.1793871594
1246,1605493.5976453489
1247,1525997.1074667715
1248,1436082.9461608422
1249,1393131.5348285185
1250,1410463.2926646066
1251,1465325.6057284565
1252,1583269.1125463597
1253,1914291.2868511481
1254,2109554.02129029
1255,2099400.523765967
1256,1943472.3399125743
1257,1843026.5273256332
1258,1728891.3766389366
1259,1612067.2804888326
1260,1566648.8901472809
1261,1608236.6198325078
1262,1665487.744863974
1263,1733884.9163364668
1264,1824064.7601750712
1265,2001146.380057392
1266,2139713.532095485
1267,2163637.453574453
1268,2144834.6843252135
1269,1990059.6882785019
1270,1750351.48895303
1271,1619580.3003117177
1272,1540308.854681327
1273,1503427.2420361103
1274,1499887.9227737484
1275,1584533.6880957137
1276,1710963.005716757
1277,2106266.2955427994
1278,2328871.3427448077
1279,2238807.2663911358
1280,2022869.7146783934
1281,1815358.6026890601
1282,1754486.2938996218
1283,1685164.883375369
1284,1656564.111423626
1285,1646536.0222729056
1286,1709522.5632774325
1287,1813222.727280144
1288,1930149.7362979953
